CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TenureDays,Churned,ChurnProbability
15306,2,2,657.07,328.5350000000001,30,57,0,0.5198491731620077
15307,5,1,205.3,205.3,12,5,1,0.5514196499125567
15308,183,1,310.47,310.46999999999997,19,183,1,0.7368430763688196
15311,3,65,46020.75,708.0115384615384,475,283,0,0.041281848534461485
15312,12,3,794.8,264.93333333333334,33,263,0,0.3297719235327489
15313,19,1,52.0,52.0,1,19,1,0.6982180350906282
15314,108,1,327.97,327.96999999999997,24,108,1,0.6339163314284284
15315,25,1,233.54,233.54,16,25,0,0.5524586769147147
15316,236,1,165.0,165.0,1,236,1,0.7632595584121783
15319,193,1,204.5,204.5,16,193,1,0.712049574855786
15321,201,1,1159.47,1159.4699999999998,38,201,0,0.6218664470023318
15325,13,1,161.74,161.74,47,13,1,0.5438456036785719
15326,243,1,311.71,311.7099999999999,29,243,1,0.7339185881886003
15329,43,2,754.0,377.0,42,81,0,0.39845617123412047
15332,275,4,1661.06,415.265,29,279,1,0.51155207039863
15333,117,1,1028.56,1028.56,16,117,1,0.6252706900300015
15334,66,3,350.82,116.94,67,82,1,0.5192398163622206
15339,227,1,257.9,257.90000000000003,40,227,0,0.6687941314716759
15342,39,1,406.09,406.09,24,39,1,0.5892053305768757
15346,242,1,252.42000000000002,252.42000000000002,17,242,1,0.720700203632768
15347,275,1,201.60000000000002,201.59999999999997,5,275,1,0.7453552889400323
15349,67,2,463.90999999999997,231.95499999999996,66,96,1,0.5045561277337771
15350,282,1,115.65,115.65,5,282,1,0.751962200931168
15351,279,1,274.67,274.67,49,279,0,0.6895963847857363
15353,164,2,770.12,385.06000000000006,59,277,1,0.46970928035958204
15356,14,8,2231.17,278.89625,203,277,0,0.053047549647990924
15358,30,15,5639.81,375.9873333333333,241,275,0,0.03182231733069984
15361,271,1,418.92,418.9200000000001,7,271,1,0.7601948661806044
15363,282,1,326.0,326.0,16,282,1,0.7306972509871098
15364,5,2,913.19,456.5950000000001,29,163,1,0.5348983985947657
15365,5,2,961.28,480.64000000000004,44,224,0,0.4696776235979869
15366,267,1,105.54,105.53999999999999,8,267,0,0.7719184071682649
15367,155,2,1416.18,708.0900000000001,65,184,0,0.47886508281250956
15370,50,4,1513.46,378.36500000000007,53,242,0,0.23758409236151656
15372,46,1,2007.3999999999999,2007.4,27,46,1,0.5441021472910105
15373,25,9,1686.9,187.4333333333333,66,280,0,0.08847435170894447
15374,38,1,168.0,168.0,3,38,1,0.6770436422583574
15376,26,2,977.22,488.60999999999996,94,131,0,0.4182562602934369
15379,78,7,3703.29,529.0414285714286,146,267,1,0.19262558240513075
15380,50,2,582.5600000000001,291.2800000000001,17,274,0,0.5502580118018379
15381,123,2,596.85,298.425,8,177,1,0.7017471799947249
15382,94,4,2127.12,531.78,102,205,0,0.2883131661543547
15384,79,2,642.41,321.205,34,269,1,0.5127718763977813
15386,95,1,394.14,394.14,31,95,1,0.5951248683584737
15388,179,1,140.54,140.54,10,179,1,0.7555523951033817
15389,81,1,500.0,500.0,1,81,1,0.7123456983634655
15392,269,1,338.98,338.98,19,269,0,0.7265421119413539
15393,190,1,124.10000000000001,124.10000000000001,8,190,0,0.759488497166902
15394,113,2,1436.44,718.2200000000001,45,268,0,0.4375699720969293
15395,235,1,107.45,107.45000000000002,7,235,1,0.7811501609869785
15396,22,1,288.18,288.17999999999995,14,22,1,0.5566141497914704
15397,199,1,94.0,94.0,6,199,1,0.7721611128282759
15400,1,5,716.2,143.24,10,188,1,0.5761917503441883
15402,58,2,626.77,313.385,35,105,1,0.5124704831291634
15405,98,1,349.1,349.1,8,98,1,0.7140656093978127
15406,210,1,252.29,252.29,42,210,0,0.651641554081502
15407,93,3,740.73,246.91,62,214,0,0.34290692043368426
15408,173,1,267.18,267.18,34,173,1,0.6534354977202775
15410,8,7,3089.4100000000003,441.3442857142858,43,171,0,0.10098697832410336
15411,33,2,382.21,191.105,22,92,0,0.48879927059773337
15412,80,1,190.53,190.53,10,80,1,0.6785523181269463
15414,151,1,36.2,36.199999999999996,5,151,0,0.6982864695429213
15415,222,1,559.61,559.6099999999998,46,222,1,0.7371703602548021
15416,64,3,3144.33,1048.11,135,192,0,0.29226487237067733
15421,124,3,739.36,246.45333333333335,36,219,0,0.41893832637867334
15422,232,2,97.7,48.85,6,232,1,0.7874890281631456
15424,163,2,383.34,191.67000000000002,17,163,1,0.7002170351160915
15426,166,2,634.13,317.065,101,278,0,0.49511099067450653
15433,123,2,533.3,266.65,40,176,1,0.560665045186841
15434,16,3,587.28,195.76,32,109,0,0.40158478265102027
15436,143,1,484.1,484.09999999999997,124,143,0,0.6239180445149888
15437,171,1,200.16,200.16,44,171,1,0.639950688306156
15438,40,1,156.57999999999998,156.57999999999998,25,40,1,0.5932728784003405
15440,45,2,237.66,118.83,25,118,0,0.4825298753124336
15442,158,1,594.0,594.0,2,158,1,0.8017436073315107
15443,18,2,684.8,342.4,72,229,0,0.4725798465614758
15445,173,1,113.5,113.5,5,173,1,0.7705288835191487
15447,240,1,155.17,155.17,9,240,1,0.758395628116139
15448,222,1,494.64,494.64,28,222,1,0.7456426098689647
15449,94,2,647.7,323.85,30,171,0,0.5315234961203806
15452,173,1,237.0,237.0,35,173,0,0.6362756475797928
15453,1,4,701.2,175.3,102,97,0,0.3153353591886779
15454,271,1,179.1,179.10000000000002,23,271,1,0.714709633114818
15456,192,3,434.59000000000003,144.86333333333334,48,268,1,0.6611478918187419
15457,171,1,237.07,237.07,56,171,1,0.6666725047744321
15460,263,1,214.26,214.26,53,263,1,0.7009592234230236
15462,3,3,234.6,78.2,9,96,1,0.5615728180083335
15464,247,1,1044.65,1044.65,153,247,1,0.6648265374706159
15465,48,15,5992.129999999999,399.47533333333337,38,279,0,0.06411860361442001
15467,54,2,402.56,201.28000000000003,36,61,0,0.5174062567816038
15469,29,1,304.3,304.29999999999995,16,29,0,0.5491812284002138
15472,22,1,371.56,371.5600000000001,76,22,1,0.5330938627542889
15480,25,1,905.5,905.5,45,25,1,0.5077512971304333
15482,75,4,1928.3,482.07500000000005,17,268,0,0.25893733402914365
15483,70,4,225.26,56.315000000000005,74,176,1,0.6482958122421891
15485,245,2,1268.13,634.065,33,282,0,0.5402488032528661
15488,2,1,91.32000000000001,91.32000000000001,2,2,1,0.6367269412511317
15489,120,1,348.26,348.26,23,120,0,0.6246790302797249
15491,4,6,3100.09,516.6816666666667,109,145,1,0.15971021605209484
15493,59,3,1286.95,428.9833333333334,124,180,0,0.3378557077745409
15494,30,1,1119.88,1119.8800000000003,87,30,0,0.4664004855553096
15497,229,1,970.6,970.6,10,229,0,0.7618935846963081
15498,30,19,9126.37,480.33526315789476,290,276,0,0.03754019464421942
15502,33,5,5955.53,1191.106,151,278,0,0.10610836265063595
15503,272,1,141.04,141.04,66,272,1,0.6757285376195175
15505,23,3,2091.14,697.0466666666666,36,64,0,0.333132111680595
15506,48,1,208.77,208.76999999999995,45,48,0,0.5357233363740744
15507,81,1,475.86,475.86000000000007,41,81,1,0.5570029855750117
15508,98,6,1000.27,166.71166666666667,78,144,1,0.3956950963800873
15510,240,1,250.0,250.0,1,240,1,0.7748336717078697
15512,65,2,121.0,60.5,7,269,1,0.7181423863313258
15513,4,17,11352.14,667.7729411764707,165,283,0,0.043743222506431846
15514,135,6,2501.94,416.99000000000007,50,273,0,0.3233821916647003
15517,142,1,267.03,267.03000000000003,27,142,1,0.7321982136378139
15518,33,7,1603.86,229.12285714285716,125,241,0,0.08243686138353018
15521,4,7,2326.7799999999997,332.3971428571428,114,164,0,0.07189758125058116
15525,282,1,274.93,274.93,44,282,0,0.6731459412307358
15527,54,5,1330.79,266.158,68,263,0,0.1375341251964138
15528,163,1,229.33,229.32999999999998,26,163,1,0.7060124043979714
15529,52,8,2387.23,298.40375000000006,282,276,0,0.0552948161530492
15530,59,3,1163.69,387.8966666666667,77,156,0,0.285848664771327
15532,40,3,1214.49,404.83,166,267,0,0.29766118166283695
15535,82,4,502.9,125.72500000000001,55,237,1,0.5483226328102699
15537,72,1,110.92,110.92000000000002,24,72,1,0.6124620866909855
15541,23,1,85.13000000000001,85.13,29,23,1,0.603840822658695
15543,197,1,127.86,127.86,26,197,1,0.7024369536246057
15544,29,7,2772.37,396.05285714285714,99,282,0,0.06227285854372365
15545,280,1,135.32999999999998,135.32999999999998,31,280,0,0.6627237223876066
15547,19,8,2745.16,343.145,235,271,0,0.04902576518532279
15549,67,2,1619.88,809.9399999999999,94,225,0,0.4212287809940037
15550,15,3,433.28,144.42666666666665,37,211,0,0.4803481700612914
15552,126,1,90.12,90.12,16,126,1,0.6848930671311325
15554,187,1,217.2,217.2,14,187,1,0.7298928956529425
15555,13,10,2809.63,280.963,261,278,0,0.043828272579008926
15561,59,3,449.66999999999996,149.89000000000001,16,125,0,0.5126724904200491
15562,261,1,134.55,134.55,1,261,1,0.7829320036199977
15563,110,2,735.62,367.81,55,268,0,0.42066998716183024
15569,13,5,1375.71,275.142,27,241,1,0.18559099396738327
15570,51,9,2809.98,312.21999999999997,184,278,0,0.048822424962128866
15572,19,4,1552.79,388.1975,109,187,0,0.23673656232667808
15574,87,4,675.64,168.91,131,281,1,0.40110902173874946
15577,60,3,258.88,86.29333333333335,39,214,1,0.6217694652167657
15578,71,1,127.1,127.1,13,71,1,0.63499317134717
15579,223,1,195.35,195.35,25,223,0,0.7152409791384069
15581,30,13,3675.77,282.7515384615385,134,275,1,0.04666284429709309
15582,9,2,541.51,270.755,33,129,0,0.4758744419248705
15584,71,1,150.4,150.4,34,71,0,0.5942530660736578
15585,86,1,455.3,455.29999999999995,31,86,1,0.5939076292577264
15587,52,2,456.84,228.42000000000002,3,261,0,0.629046010981956
15589,165,3,478.53000000000003,159.51,28,220,1,0.640168721706948
15594,3,2,788.22,394.11,43,144,0,0.3917856296656079
15596,10,5,1406.59,281.31800000000004,51,274,1,0.1525108864905766
15599,113,1,448.83,448.83,29,113,0,0.5965749017658171
15601,32,11,5585.46,507.769090909091,200,282,0,0.04883595020515342
15602,110,5,542.95,108.59,13,277,0,0.6400703461908459
15605,161,3,690.1800000000001,230.06000000000006,37,282,0,0.4296667004533697
15606,28,8,2439.38,304.92249999999996,42,234,0,0.07761067850907284
15607,246,1,104.76,104.76,13,246,1,0.7468669558857571
15608,30,1,285.68,285.67999999999995,18,30,0,0.5420326000571309
15609,93,1,298.48,298.48,16,93,1,0.6135700092392122
15611,13,8,947.1400000000001,118.3925,17,244,0,0.27245517378186235
15615,15,19,7367.85,387.7815789473684,154,268,0,0.037164291865200406
15618,1,3,419.041,139.68033333333332,22,46,0,0.4969415680203559
15620,130,2,875.01,437.505,59,267,0,0.46682054232658926
15622,106,5,2602.0,520.4,126,191,0,0.2411449859700979
15623,50,1,301.03,301.03,19,50,1,0.5598777699233155
15624,26,4,588.13,147.0325,26,165,1,0.5311100192882736
15625,13,4,1534.26,383.565,44,144,1,0.28518611677404915
15626,239,1,281.88,281.87999999999994,20,239,0,0.7135221851067997
15628,7,5,1625.4,325.08000000000004,58,276,0,0.13765682655161643
15630,114,1,396.86,396.86,21,114,0,0.6120626280705056
15632,31,6,2351.84,391.9733333333333,76,184,0,0.09334361688231249
15636,191,1,306.7,306.7,8,191,0,0.7554711677924949
15639,43,1,425.32,425.32,25,43,1,0.59133282306994
15640,31,11,8836.74,803.34,195,281,0,0.04098950267412985
15641,14,4,1887.2,471.8,101,268,1,0.246686885953353
15643,101,3,664.0,221.33333333333334,31,191,1,0.4757878922225873
15644,75,4,803.54,200.885,166,170,1,0.33770631082284047
15646,67,3,447.64000000000004,149.21333333333334,35,281,1,0.4881145080160703
15648,113,2,639.5,319.75,23,176,1,0.5736657007318693
15649,245,2,816.0,408.0,1,277,1,0.7149109168222226
15651,170,1,227.32,227.32,16,170,0,0.7094589879084687
15652,0,1,337.74,337.74,21,0,1,0.5231808406893975
15653,2,2,877.4399999999999,438.71999999999997,4,25,1,0.6597080529989242
15655,152,1,560.67,560.6700000000001,34,152,1,0.7068863130815793
15656,87,3,563.63,187.87666666666667,34,193,0,0.44549956106437244
15658,99,5,1024.1000000000001,204.82,40,282,1,0.42051495441821546
15660,45,6,884.34,147.39000000000001,36,275,0,0.22090415317555734
15661,226,2,309.8,154.9,4,248,1,0.7689932997352124
15663,15,1,138.14,138.14,9,15,1,0.6013773583308776
15665,77,2,2222.21,1111.1049999999998,92,152,1,0.40561255759343373
15668,127,1,76.32000000000001,76.32000000000001,1,127,1,0.7831547218056367
15669,13,3,565.54,188.51333333333335,29,173,0,0.4483207525180106
15670,206,1,173.05,173.05,12,206,1,0.7256185498136958
15671,4,5,1972.89,394.578,47,180,0,0.11429162487760232
15673,66,3,2014.7,671.5666666666667,83,236,0,0.27622313393285935
15674,123,4,1379.66,344.915,39,164,0,0.30880660380341846
15675,64,2,225.39,112.69500000000001,16,189,0,0.5787707440225645
15676,193,1,897.8,897.7999999999998,60,193,0,0.5966569705921037
15679,63,2,260.26,130.13,18,92,0,0.5487078839413848
15680,275,1,478.89,478.89,30,275,0,0.7003692697358609
15681,92,3,703.22,234.40666666666667,22,189,0,0.4584476841547182
15683,26,1,193.75,193.75,10,26,1,0.6405913602688493
15687,96,5,1679.45,335.89,69,239,0,0.2000489424527674
15689,29,2,254.1,127.05,8,271,1,0.6354328583388947
15690,10,1,111.0,111.0,8,10,0,0.5969968161113538
15691,161,1,136.8,136.8,2,161,1,0.7595740378108142
15694,85,9,3305.78,367.30888888888893,23,282,0,0.16054458827844922
15695,176,2,409.98,204.99,22,176,1,0.7153036489410266
15696,130,6,1629.95,271.65833333333336,89,236,0,0.2600732278481153
15700,81,2,696.68,348.3399999999999,85,82,1,0.5159570583458832
15701,20,1,853.9,853.9000000000001,119,20,0,0.4564805276778678
15703,174,1,211.5,211.5,5,174,1,0.76750559526061
15704,49,4,2293.62,573.405,79,125,1,0.2741834345743836
15705,110,1,143.1,143.10000000000002,6,110,1,0.702507293710464
15706,25,1,450.05,450.05,29,25,0,0.564585991704257
15708,48,6,2589.34,431.5566666666667,103,279,0,0.09969754464948537
15709,193,1,133.25,133.25,6,193,1,0.7626507458828742
15712,19,3,766.3100000000001,255.4366666666667,32,197,0,0.3416907734251734
15713,52,2,356.7,178.35,18,275,1,0.564515128063082
15716,55,4,1101.1100000000001,275.27750000000003,101,279,1,0.24600695751815155
15717,143,1,150.3,150.3,7,143,1,0.7856614727255452
15719,9,11,4061.9700000000003,369.27,268,247,0,0.03818509319681739
15722,18,3,1413.45,471.15000000000003,32,200,0,0.40108102113869465
15723,274,1,190.7,190.70000000000002,37,274,1,0.6335511863604565
15724,110,2,218.25,109.125,11,194,1,0.704821997361383
15727,16,6,4589.39,764.8983333333332,194,268,0,0.0825916962100059
15729,122,1,85.0,85.0,5,122,1,0.7501872449529663
15730,1,2,777.22,388.61,46,116,0,0.38810047263719355
15732,121,2,294.12,147.05999999999997,13,281,1,0.666237306417607
15733,192,1,162.3,162.3,10,192,1,0.7385336790036325
15734,24,2,1339.45,669.725,25,109,1,0.5259345318066586
15737,57,5,880.9300000000001,176.18599999999998,43,152,0,0.2394499026528809
15738,6,13,3853.4500000000003,296.4192307692308,46,282,0,0.060882795683580244
15743,23,2,434.05,217.025,31,94,0,0.4765301915866377
15745,145,1,302.85,302.8500000000001,18,145,0,0.7315503002660845
15746,43,1,196.88,196.88000000000002,28,43,1,0.5784298862814172
15747,29,2,525.37,262.68499999999995,26,82,0,0.4894872532081558
15749,144,3,44534.3,14844.766666666668,5,241,1,0.6169994148906874
15750,80,4,1108.18,277.04499999999996,125,276,0,0.24571126292454226
15752,2,6,2093.37,348.895,207,282,0,0.08693189031411247
15753,214,1,79.2,79.2,1,214,1,0.795761229440968
15754,156,1,91.8,91.8,6,156,0,0.7821655319697725
15755,17,3,1144.83,381.61000000000007,65,204,0,0.30550710398187586
15756,62,3,359.89,119.96333333333332,118,158,0,0.4407708364352728
15757,127,1,261.36,261.36,16,127,0,0.6459278195991068
15759,127,3,253.04,84.34666666666668,5,267,1,0.7184327092595468
15764,16,5,3276.62,655.324,150,186,0,0.11468650639472623
15768,25,3,621.8299999999999,207.27666666666667,23,135,1,0.47615185602775717
15769,11,19,41863.72,2203.3536842105264,22,280,0,0.07489009010801227
15775,154,1,104.9,104.9,7,154,1,0.7872491796028797
15776,42,1,241.62,241.61999999999998,18,42,1,0.5777740699059419
15777,150,4,1047.11,261.77750000000003,18,270,1,0.37456482129597746
15780,93,3,475.28000000000003,158.42666666666665,26,267,1,0.5514371221087822
15781,47,2,211.3,105.65,11,215,0,0.6061451046152405
15785,67,4,1665.83,416.45750000000004,43,204,0,0.33005906407363744
15786,23,1,3147.64,3147.64,165,23,0,0.4511737475076832
15789,267,1,351.3,351.3,25,267,1,0.7285500345264707
15791,113,1,1223.24,1223.24,54,113,0,0.5170990041089317
15793,178,1,306.64,306.64,3,178,0,0.7589106146564711
15795,59,1,610.01,610.01,42,59,1,0.566256251265881
15796,18,5,1572.77,314.55400000000003,59,211,0,0.12721157027306218
15797,22,4,2207.4,551.85,8,228,1,0.3531055962509051
15799,94,2,481.24,240.62000000000003,37,243,0,0.5151895178453743
15800,16,2,696.89,348.445,116,156,1,0.4729312685690642
15801,19,1,137.22,137.22,9,19,0,0.6218934281229551
15802,52,1,451.42,451.42,1,52,1,0.7098157568804754
15804,3,5,2554.84,510.96799999999996,130,108,0,0.1448668103524084
15805,15,11,3548.5,322.5909090909091,150,274,0,0.047988416024150944
15806,67,2,521.88,260.94000000000005,19,186,0,0.5590401859506456
15808,215,4,3651.27,912.8175,142,278,1,0.4550964866310098
15809,93,4,399.21,99.8025,24,212,0,0.6327877945873572
15810,79,3,1361.19,453.73,67,206,0,0.36343329037389743
15811,15,5,1773.8,354.76,89,274,0,0.11211125190567278
15812,16,5,1801.14,360.228,37,227,1,0.13525425345809577
15813,117,2,1303.9099999999999,651.9549999999999,40,149,1,0.5230712031216803
15815,50,4,1874.7,468.675,24,169,0,0.24764897887007833
15819,40,3,1585.47,528.49,83,186,0,0.32508274444713203
15820,229,1,206.98,206.98,17,229,1,0.7285262699416655
15822,268,1,440.2,440.20000000000005,16,268,0,0.7174842651055536
15823,281,1,15.0,15.0,1,281,1,0.7678366969709874
15825,81,1,532.94,532.94,20,81,1,0.6105808005423785
15826,120,1,720.0,720.0000000000001,28,120,0,0.5807095912909495
15827,23,13,1598.16,122.9353846153846,61,281,0,0.0987356133368787
15829,8,2,636.14,318.0699999999999,44,50,1,0.49217834041245967
15831,33,2,451.11,225.55500000000006,22,233,0,0.5218983581928096
15832,163,1,836.79,836.7900000000001,54,163,1,0.6021012972053466
15834,75,3,1783.22,594.4066666666666,176,186,0,0.2985892036039512
15835,47,3,675.51,225.16999999999996,32,240,0,0.4141953698743409
15838,18,12,14153.5,1179.4583333333333,51,277,0,0.06928029084694196
15839,57,1,299.18,299.18,20,57,0,0.5531260779868892
15840,82,1,241.74,241.74,17,82,0,0.6282641241294232
15841,127,2,613.26,306.63,19,248,0,0.6264600540205747
15843,213,1,118.95000000000002,118.95000000000002,8,213,1,0.7675637681144998
15845,54,5,2526.76,505.352,73,246,0,0.12694012645242406
15847,197,1,180.68,180.67999999999998,9,197,0,0.7500482496023515
15850,77,1,116.16,116.16000000000003,41,77,0,0.5520060623947418
15852,96,2,160.71,80.35499999999999,22,106,1,0.6840006239364714
15854,49,9,2393.69,265.9655555555555,70,271,0,0.06360732361682983
15855,46,5,712.24,142.448,59,173,1,0.3912636427456897
15856,4,17,11247.93,661.6429411764706,256,274,0,0.03659632822010543
15858,198,2,816.22,408.10999999999996,91,276,0,0.487006691070855
15860,8,6,767.14,127.85666666666664,88,278,0,0.15615845692727384
15861,44,3,1123.76,374.58666666666664,175,176,0,0.26021601744633227
15862,21,3,659.73,219.90999999999997,98,283,0,0.36325489999068955
15863,102,1,9.2,9.2,2,102,0,0.49455918717446457
15864,8,3,957.8600000000001,319.28666666666663,11,225,0,0.3950921286479908
15865,123,1,313.93,313.92999999999995,16,123,0,0.6445836857812846
15866,10,1,211.89,211.89,43,10,1,0.5112137343313691
15867,22,12,2947.41,245.61749999999998,254,278,0,0.04365349229748716
15869,186,2,149.64,74.82000000000001,13,186,1,0.7648705899099711
15874,87,6,2207.75,367.9583333333334,79,193,0,0.18072759676085412
15880,278,1,329.03000000000003,329.03,95,278,1,0.7213056450255196
15881,221,5,501.39000000000004,100.278,26,273,1,0.7492683298924357
15882,108,4,516.36,129.09,23,277,1,0.645992427765894
15885,2,3,379.35,126.45,18,218,1,0.540883869047735
15889,66,2,420.07,210.035,79,278,1,0.5355160740651354
15891,136,1,511.68,511.67999999999995,60,136,1,0.676663645343061
15894,162,2,258.25,129.125,35,278,1,0.6108009521090285
15895,59,1,179.17,179.17000000000002,11,59,1,0.5980153712410182
15897,103,2,208.59,104.29500000000002,17,103,1,0.6667709384905193
15898,136,4,997.94,249.48499999999999,67,278,0,0.3205241215125546
15899,278,1,56.25,56.25,4,278,1,0.7803667574832392
15901,64,1,110.49,110.49000000000001,24,64,0,0.5825303418598278
15903,137,2,641.6400000000001,320.82000000000005,19,204,0,0.6134771638326295
15906,54,4,797.71,199.4275,56,164,0,0.2690318251820711
15907,86,2,477.59000000000003,238.79499999999996,93,119,0,0.4730956713471737
15909,83,1,191.94,191.93999999999997,7,83,1,0.6902649891059532
15910,8,5,663.36,132.67199999999997,144,226,0,0.3101464585485627
15912,87,2,264.62,132.30999999999997,19,142,1,0.6151522184357867
15916,101,5,846.95,169.39,64,275,0,0.30113413533123573
15917,157,1,123.1,123.10000000000001,12,157,1,0.7429046245542569
15918,100,2,334.23,167.115,33,180,1,0.5832645439355133
15919,278,1,214.07999999999998,214.07999999999998,38,278,0,0.6429604809416586
15920,63,4,167.5,41.875,53,63,1,0.6691483969001075
15921,82,1,323.03000000000003,323.03,24,82,1,0.6095093918829734
15922,282,1,369.5,369.50000000000006,11,282,1,0.7365457136415113
15923,282,1,127.08,127.08000000000001,21,282,1,0.7311327130778351
15925,103,1,207.15,207.14999999999998,12,103,1,0.6796485431047659
15932,17,6,1885.95,314.325,63,198,0,0.10270287898361956
15935,148,2,416.86,208.43,12,151,1,0.7312770229294753
15938,21,5,404.58,80.916,13,233,1,0.6299053949064133
15939,16,14,5860.25,418.5892857142857,29,241,0,0.07413502590957038
15940,220,1,35.8,35.8,1,220,1,0.7681298579382053
15942,43,1,337.44,337.43999999999994,14,43,1,0.5928100796641673
15944,186,1,325.1,325.1,6,186,1,0.7885975126414704
15945,274,1,181.0,181.0,2,274,1,0.7539077452049275
15950,15,2,1091.38,545.6899999999999,67,269,0,0.39772828662361465
15951,195,1,375.16999999999996,375.1699999999999,22,195,0,0.7367698231264049
15952,68,2,309.2,154.6,25,134,0,0.5841414482661499
15953,121,4,824.04,206.01,29,278,0,0.3542401106396084
15955,16,8,2463.65,307.95625,68,282,0,0.0672854228422001
15965,276,1,156.19,156.19,16,276,0,0.7169137501504909
15967,228,1,161.9,161.9,32,228,0,0.6562569249268733
15969,95,1,308.7,308.7,10,95,0,0.6750034507224071
15970,213,1,314.1,314.1,11,213,1,0.7532110513471407
15971,18,7,2109.45,301.35,9,220,0,0.21590399563220536
15973,276,1,307.82000000000005,307.82,4,276,1,0.7569039426031036
15974,4,6,2895.0099999999998,482.5016666666666,119,198,0,0.10083027610236382
15976,74,2,427.64,213.82000000000002,83,129,1,0.5049406825258196
15980,163,1,760.18,760.1800000000001,20,163,0,0.6039511501222813
15981,47,6,2458.2,409.7,32,220,0,0.12914499334890014
15983,270,3,1138.37,379.45666666666665,57,283,0,0.4089473691659798
15984,10,7,1807.51,258.21571428571434,177,277,0,0.07201015067883348
15985,32,2,1142.42,571.2099999999999,29,146,1,0.5344785234100641
15987,30,6,1193.63,198.93833333333336,64,278,0,0.12829346840983372
15990,196,1,401.37,401.37000000000006,23,196,0,0.7398691660212257
15996,25,5,879.76,175.95199999999997,91,275,0,0.16482576900068385
15998,81,3,2105.26,701.7533333333332,281,271,0,0.2766099364020016
16003,44,3,1793.9,597.9666666666668,56,269,0,0.30647644186464446
16005,92,2,275.41,137.70499999999998,77,180,0,0.5320677347567311
16006,120,1,101.4,101.4,8,120,1,0.7210000074603083
16007,90,2,727.67,363.835,128,124,0,0.40327163803775656
16008,114,1,139.15,139.15,6,114,0,0.7026203226578588
16009,69,1,441.59000000000003,441.59,55,69,0,0.5469972308010087
16010,155,3,392.4,130.79999999999998,60,272,1,0.6332069780779451
16011,1,12,2185.66,182.13833333333332,86,275,0,0.053827130307021145
16012,38,2,1132.12,566.0600000000001,49,64,0,0.4745202451258178
16013,8,35,23409.34,668.8382857142857,27,280,0,0.069057568021102
16014,61,2,514.38,257.19,115,200,0,0.4487728665228952
16016,105,4,791.07,197.76749999999998,99,276,0,0.3172514722681848
16018,89,1,161.9,161.9,15,89,0,0.6172664349474668
16019,45,7,2952.25,421.75,85,274,0,0.07827426279906612
16022,169,1,602.63,602.6300000000001,68,169,1,0.6864970212677142
16023,101,2,500.69,250.34499999999997,59,175,0,0.50200932393021
16027,1,6,934.62,155.76999999999998,11,212,1,0.4429328073413594
16029,3,52,54130.14,1040.9642307692307,44,283,0,0.0685612329875998
16030,219,1,331.24,331.24,28,219,1,0.74313278442061
16031,1,2,547.9,273.95000000000005,91,156,1,0.4615292706367488
16033,17,16,5864.55,366.534375,368,279,0,0.030727472151061863
16034,105,3,437.7,145.89999999999998,18,242,1,0.6402055226068913
16036,172,1,188.73,188.72999999999996,11,172,0,0.7383363039588873
16037,179,3,855.02,285.0066666666667,37,268,1,0.4769761360829442
16038,86,2,393.33,196.66499999999996,23,111,0,0.5631152441447855
16040,57,2,876.1800000000001,438.09,42,178,0,0.4740562876683924
16041,50,2,2739.8,1369.9,5,50,0,0.5533447749875214
16042,17,2,440.48,220.23999999999998,26,241,0,0.526005031347081
16043,120,3,676.49,225.4966666666667,22,227,0,0.47709302039442897
16045,29,4,1340.7,335.175,71,199,1,0.24349013107343695
16048,282,2,256.44,128.22000000000003,8,282,1,0.7282370011244038
16050,83,1,137.9,137.89999999999998,10,83,1,0.6784474254659584
16053,31,1,1124.19,1124.1899999999998,62,31,0,0.4575240297754471
16054,54,1,783.9,783.9000000000001,70,54,1,0.48740542868036646
16055,130,1,134.8,134.8,8,130,1,0.7744811910045272
16057,5,6,1544.23,257.3716666666667,79,194,0,0.10679892148917103
16059,73,4,944.6,236.15,99,277,0,0.28532364690230466
16062,43,3,778.14,259.38,38,274,0,0.3082514752036253
16063,169,1,335.32,335.32000000000005,23,169,1,0.7313282809612193
16065,274,1,367.14,367.14,71,274,1,0.7332818885036066
16066,33,1,316.38,316.38,6,33,0,0.6562457976459412
16072,197,1,584.3199999999999,584.32,23,197,1,0.735737692462064
16073,206,1,122.39999999999999,122.39999999999999,1,206,1,0.7747876994235509
16076,2,5,1357.98,271.59599999999995,69,118,0,0.14408465396567782
16078,193,1,79.2,79.2,1,193,1,0.779849326813262
16080,183,1,130.26,130.26000000000002,5,183,0,0.7637613478069178
16081,94,3,992.37,330.79,57,276,0,0.29546977172639766
16083,10,2,1317.62,658.81,31,270,1,0.512451632443648
16084,208,1,436.18,436.18,38,208,1,0.7094995736276525
16085,146,2,325.04,162.52,48,230,0,0.5849642930271641
16086,7,4,899.7,224.92499999999995,21,276,0,0.30010020592919173
16091,64,2,315.06,157.53,16,108,1,0.5618678306123104
16092,24,3,817.86,272.62,37,163,1,0.3452193929598652
16093,16,1,17.0,17.0,1,16,1,0.6627085946677993
16094,128,1,252.1,252.1,16,128,0,0.6816577287194175
16096,173,1,320.62,320.62,12,173,1,0.7569111890428308
16097,149,1,185.04999999999998,185.05,10,149,1,0.7716267683406624
16098,37,6,1712.49,285.415,31,283,0,0.16882634042543704
